"","Date","wy_doy","waterYear","Flow","cumulative_dis","cond_uScm_impute","temperature_C_impute","ice_or_no","ice_presence"
"3471",2019-10-30,30,2020,0.83,41.1,21.5714285714286,0.157142857142857,1,"ice"
"3472",2019-10-31,31,2020,0.62,41.72,22.1428571428571,0.414285714285714,1,"ice"
"3473",2019-11-01,32,2020,0.47,42.19,22.7142857142857,0.671428571428571,1,"ice"
"3474",2019-11-02,33,2020,0.4,42.59,23.2857142857143,0.928571428571428,1,"ice"
"3475",2019-11-03,34,2020,0.35,42.94,23.8571428571429,1.18571428571429,1,"ice"
"3476",2019-11-04,35,2020,0.34,43.28,24.4285714285714,1.44285714285714,1,"ice"
"3477",2019-11-05,36,2020,0.33,43.61,25,1.7,1,"ice"
"3478",2019-11-06,37,2020,0.33,43.94,24.2857142857143,1.55714285714286,1,"ice"
"3479",2019-11-07,38,2020,0.32,44.26,23.5714285714286,1.41428571428571,1,"ice"
"3480",2019-11-08,39,2020,0.31,44.57,22.8571428571429,1.27142857142857,1,"ice"
"3481",2019-11-09,40,2020,0.3,44.87,22.1428571428571,1.12857142857143,1,"ice"
"3482",2019-11-10,41,2020,0.3,45.17,21.4285714285714,0.985714285714286,1,"ice"
"3483",2019-11-11,42,2020,0.31,45.48,20.7142857142857,0.842857142857143,1,"ice"
"3484",2019-11-12,43,2020,0.31,45.79,20,0.7,1,"ice"
"3485",2019-11-13,44,2020,0.3,46.09,20.7142857142857,0.742857142857143,1,"ice"
"3486",2019-11-14,45,2020,0.31,46.4,21.4285714285714,0.785714285714286,1,"ice"
"3487",2019-11-15,46,2020,0.32,46.72,22.1428571428571,0.828571428571429,1,"ice"
"3488",2019-11-16,47,2020,0.34,47.06,22.8571428571429,0.871428571428571,1,"ice"
"3489",2019-11-17,48,2020,0.37,47.43,23.5714285714286,0.914285714285714,1,"ice"
"3490",2019-11-18,49,2020,0.41,47.84,24.2857142857143,0.957142857142857,1,"ice"
"3491",2019-11-19,50,2020,0.45,48.29,25,1,1,"ice"
"3492",2019-11-20,51,2020,0.54,48.83,24.1428571428571,1.02857142857143,1,"ice"
"3493",2019-11-21,52,2020,0.6,49.43,23.2857142857143,1.05714285714286,1,"ice"
"3494",2019-11-22,53,2020,0.6,50.03,22.4285714285714,1.08571428571429,1,"ice"
"3495",2019-11-23,54,2020,0.55,50.58,21.5714285714286,1.11428571428571,1,"ice"
"3496",2019-11-24,55,2020,0.54,51.12,20.7142857142857,1.14285714285714,1,"ice"
"3497",2019-11-25,56,2020,0.5,51.62,19.8571428571429,1.17142857142857,1,"ice"
"3498",2019-11-26,57,2020,0.66,52.28,19,1.2,1,"ice"
"3499",2019-11-27,58,2020,0.57,52.85,18.8571428571429,1.07142857142857,1,"ice"
"3500",2019-11-28,59,2020,0.54,53.39,18.7142857142857,0.942857142857143,1,"ice"
"3501",2019-11-29,60,2020,0.51,53.9,18.5714285714286,0.814285714285714,1,"ice"
"3502",2019-11-30,61,2020,0.42,54.32,18.4285714285714,0.685714285714286,1,"ice"
"3503",2019-12-01,62,2020,0.35,54.67,18.2857142857143,0.557142857142857,1,"ice"
"3504",2019-12-02,63,2020,0.33,55,18.1428571428571,0.428571428571429,1,"ice"
"3505",2019-12-03,64,2020,0.34,55.34,18,0.3,1,"ice"
"3506",2019-12-04,65,2020,0.33,55.67,18.1428571428571,0.242857142857143,1,"ice"
"3507",2019-12-05,66,2020,0.34,56.01,18.2857142857143,0.185714285714286,1,"ice"
"3508",2019-12-06,67,2020,0.35,56.36,18.4285714285714,0.128571428571429,1,"ice"
"3509",2019-12-07,68,2020,0.33,56.69,18.5714285714286,0.0714285714285714,1,"ice"
"3510",2019-12-08,69,2020,0.23,56.92,18.7142857142857,0.0142857142857142,1,"ice"
"3511",2019-12-09,70,2020,0.23,57.15,18.8571428571429,-0.0428571428571429,1,"ice"
"3512",2019-12-10,71,2020,0.2,57.35,19,-0.1,1,"ice"
"3513",2019-12-11,72,2020,0.18,57.53,20.4463602528571,-0.051366236,1,"ice"
"3514",2019-12-12,73,2020,0.24,57.77,21.8927205057143,-0.00273247200000001,1,"ice"
"3515",2019-12-13,74,2020,0.46,58.23,23.3390807585714,0.045901292,1,"ice"
"3516",2019-12-14,75,2020,0.36,58.59,24.7854410114286,0.094535056,1,"ice"
"3517",2019-12-15,76,2020,0.36,58.95,26.2318012642857,0.14316882,1,"ice"
"610",2020-09-13,349,2020,2.97,1690.45,14.6666666666667,6.61666666666667,0,"no ice"
"611",2020-09-14,350,2020,3.3,1693.75,15,7,0,"no ice"
"612",2020-09-15,351,2020,3.3,1697.05,15,7.3,0,"no ice"
"613",2020-09-16,352,2020,3.25,1700.3,14.7142857142857,7.42857142857143,0,"no ice"
"614",2020-09-17,353,2020,3.21,1703.51,14.4285714285714,7.55714285714286,0,"no ice"
"615",2020-09-18,354,2020,3.17,1706.68,14.1428571428571,7.68571428571429,0,"no ice"
"616",2020-09-19,355,2020,3.09,1709.77,13.8571428571429,7.81428571428571,0,"no ice"
"617",2020-09-20,356,2020,3.07,1712.84,13.5714285714286,7.94285714285714,0,"no ice"
"618",2020-09-21,357,2020,3.01,1715.85,13.2857142857143,8.07142857142857,0,"no ice"
"619",2020-09-22,358,2020,2.94,1718.79,13,8.2,0,"no ice"
"620",2020-09-23,359,2020,3,1721.79,13.5714285714286,8.17142857142857,0,"no ice"
"621",2020-09-24,360,2020,2.95,1724.74,14.1428571428571,8.14285714285714,0,"no ice"
"622",2020-09-25,361,2020,2.85,1727.59,14.7142857142857,8.11428571428571,0,"no ice"
"623",2020-09-26,362,2020,2.68,1730.27,15.2857142857143,8.08571428571429,0,"no ice"
"624",2020-09-27,363,2020,2.62,1732.89,15.8571428571429,8.05714285714286,0,"no ice"
"625",2020-09-28,364,2020,2.5,1735.39,16.4285714285714,8.02857142857143,0,"no ice"
"626",2020-09-29,365,2020,2.38,1737.77,17,8,0,"no ice"
"3518",2020-10-01,1,2021,2.33,2.33,19,6.3,0,"no ice"
"3519",2020-10-02,2,2021,2.16,4.49,18.8,5.94,0,"no ice"
"3520",2020-10-03,3,2021,2.08,6.57,18.6,5.58,0,"no ice"
"3521",2020-10-04,4,2021,1.98,8.55,18.4,5.22,0,"no ice"
"3522",2020-10-05,5,2021,1.54,10.09,18.2,4.86,0,"no ice"
"3523",2020-10-06,6,2021,1.54,11.63,18,4.5,0,"no ice"
"3524",2020-10-07,7,2021,1.6,13.23,17.7142857142857,3.92857142857143,0,"no ice"
"3525",2020-10-08,8,2021,1.58,14.81,17.4285714285714,3.35714285714286,0,"no ice"
"3526",2020-10-09,9,2021,1.55,16.36,17.1428571428571,2.78571428571429,0,"no ice"
"3527",2020-10-10,10,2021,1.51,17.87,16.8571428571429,2.21428571428571,0,"no ice"
"3528",2020-10-11,11,2021,1.37,19.24,16.5714285714286,1.64285714285714,0,"no ice"
"3529",2020-10-12,12,2021,0.97,20.21,16.2857142857143,1.07142857142857,0,"no ice"
"3530",2020-10-13,13,2021,0.69,20.9,16,0.5,0,"no ice"
"3531",2020-10-14,14,2021,0.83,21.73,16.1428571428571,0.471428571428571,0,"no ice"
"3532",2020-10-15,15,2021,0.86,22.59,16.2857142857143,0.442857142857143,0,"no ice"
"3533",2020-10-16,16,2021,0.78,23.37,16.4285714285714,0.414285714285714,0,"no ice"
"3534",2020-10-17,17,2021,0.91,24.28,16.5714285714286,0.385714285714286,0,"no ice"
"3535",2020-10-18,18,2021,0.94,25.22,16.7142857142857,0.357142857142857,0,"no ice"
"3536",2020-10-19,19,2021,0.95,26.17,16.8571428571429,0.328571428571429,0,"no ice"
"3537",2020-10-20,20,2021,0.83,27,17,0.3,0,"no ice"
"3538",2020-10-21,21,2021,0.77,27.77,18.4494392157143,0.283632236571429,0,"no ice"
"3539",2020-10-22,22,2021,0.59,28.36,19.8988784314286,0.267264473142857,0,"no ice"
"3540",2020-10-23,23,2021,0.55,28.91,21.3483176471429,0.250896709714286,0,"no ice"
"3541",2020-10-24,24,2021,0.51,29.42,22.7977568628571,0.234528946285714,0,"no ice"
"3542",2020-10-25,25,2021,0.6,30.02,24.2471960785714,0.218161182857143,0,"no ice"
"3543",2020-10-26,26,2021,0.71,30.73,25.6966352942857,0.201793419428571,0,"no ice"
"3544",2020-10-27,27,2021,0.66,31.39,27.14607451,0.185425656,0,"no ice"
"3545",2020-10-28,28,2021,0.66,32.05,25.98234958,0.801793419428571,0,"no ice"
"3546",2020-10-29,29,2021,0.65,32.7,24.81862465,1.41816118285714,0,"no ice"
"3547",2020-10-30,30,2021,0.63,33.33,23.65489972,2.03452894628571,0,"no ice"
"3548",2020-10-31,31,2021,0.63,33.96,22.49117479,2.65089670971429,0,"no ice"
"3549",2020-11-01,32,2021,0.6,34.56,21.32744986,3.26726447314286,0,"no ice"
"3550",2020-11-02,33,2021,0.58,35.14,20.16372493,3.88363223657143,0,"no ice"
"3551",2020-11-03,34,2021,0.56,35.7,19,4.5,1,"ice"
"3552",2020-11-04,35,2021,0.56,36.26,18.5714285714286,3.97142857142857,1,"ice"
"3553",2020-11-05,36,2021,0.57,36.83,18.1428571428571,3.44285714285714,1,"ice"
"3554",2020-11-06,37,2021,0.58,37.41,17.7142857142857,2.91428571428571,1,"ice"
"3555",2020-11-07,38,2021,0.61,38.02,17.2857142857143,2.38571428571429,1,"ice"
"3556",2020-11-08,39,2021,0.62,38.64,16.8571428571429,1.85714285714286,1,"ice"
"3557",2020-11-09,40,2021,0.62,39.26,16.4285714285714,1.32857142857143,1,"ice"
"3558",2020-11-10,41,2021,0.63,39.89,16,0.8,1,"ice"
"3559",2020-11-11,42,2021,0.59,40.48,16.1428571428571,0.928571428571429,1,"ice"
"3560",2020-11-12,43,2021,0.58,41.06,16.2857142857143,1.05714285714286,1,"ice"
"3561",2020-11-13,44,2021,0.39,41.45,16.4285714285714,1.18571428571429,1,"ice"
"3562",2020-11-14,45,2021,0.48,41.93,16.5714285714286,1.31428571428571,1,"ice"
"3563",2020-11-15,46,2021,0.39,42.32,16.7142857142857,1.44285714285714,1,"ice"
"3564",2020-11-16,47,2021,0.33,42.65,16.8571428571429,1.57142857142857,1,"ice"
"3565",2020-11-17,48,2021,0.31,42.96,17,1.7,1,"ice"
"3566",2020-11-18,49,2021,0.29,43.25,18.6666666666667,1.76666666666667,1,"ice"
"3567",2020-11-19,50,2021,0.28,43.53,20.3333333333333,1.83333333333333,1,"ice"
"3568",2020-11-20,51,2021,0.27,43.8,22,1.9,1,"ice"
"3569",2020-11-21,52,2021,0.24,44.04,23.6666666666667,1.96666666666667,1,"ice"
"3570",2020-11-22,53,2021,0.23,44.27,25.3333333333333,2.03333333333333,1,"ice"
"3571",2020-11-23,54,2021,0.23,44.5,27,2.1,1,"ice"
"3572",2020-11-24,55,2021,0.25,44.75,17,1.9,1,"ice"
"3573",2020-11-25,56,2021,0.2,44.95,17.1428571428571,1.82857142857143,1,"ice"
"3574",2020-11-26,57,2021,0.16,45.11,17.2857142857143,1.75714285714286,1,"ice"
"3575",2020-11-27,58,2021,0.15,45.26,17.4285714285714,1.68571428571429,1,"ice"
"3576",2020-11-28,59,2021,0.14,45.4,17.5714285714286,1.61428571428571,1,"ice"
"3577",2020-11-29,60,2021,0.13,45.53,17.7142857142857,1.54285714285714,1,"ice"
"3578",2020-11-30,61,2021,0.13,45.66,17.8571428571429,1.47142857142857,1,"ice"
"3579",2020-12-01,62,2021,0.12,45.78,18,1.4,1,"ice"
"3580",2020-12-02,63,2021,0.11,45.89,18.4285714285714,1.27142857142857,1,"ice"
"3581",2020-12-03,64,2021,0.11,46,18.8571428571429,1.14285714285714,1,"ice"
"3582",2020-12-04,65,2021,0.12,46.12,19.2857142857143,1.01428571428571,1,"ice"
"3583",2020-12-05,66,2021,0.12,46.24,19.7142857142857,0.885714285714286,1,"ice"
"3584",2020-12-06,67,2021,0.12,46.36,20.1428571428571,0.757142857142857,1,"ice"
"3585",2020-12-07,68,2021,0.11,46.47,20.5714285714286,0.628571428571429,1,"ice"
"3586",2020-12-08,69,2021,0.11,46.58,21,0.5,1,"ice"
"3587",2020-12-09,70,2021,0.1,46.68,22.8571428571429,0.514285714285714,1,"ice"
"3588",2020-12-10,71,2021,0.1,46.78,24.7142857142857,0.528571428571429,1,"ice"
"3589",2020-12-11,72,2021,0.1,46.88,26.5714285714286,0.542857142857143,1,"ice"
"3590",2020-12-12,73,2021,0.11,46.99,28.4285714285714,0.557142857142857,1,"ice"
"3591",2020-12-13,74,2021,0.14,47.13,30.2857142857143,0.571428571428571,1,"ice"
"3592",2020-12-14,75,2021,0.09,47.22,32.1428571428571,0.585714285714286,1,"ice"
"3593",2020-12-15,76,2021,0.11,47.33,34,0.6,1,"ice"
"627",2021-09-15,349,2021,2.99,1934.36,16,9,0,"no ice"
"628",2021-09-16,350,2021,2.97,1937.33,NA,NA,0,"no ice"
"629",2021-09-17,351,2021,2.92,1940.25,NA,NA,0,"no ice"
"630",2021-09-18,352,2021,2.77,1943.02,NA,NA,0,"no ice"
"631",2021-09-19,353,2021,2.41,1945.43,NA,NA,0,"no ice"
"632",2021-09-20,354,2021,2.67,1948.1,NA,NA,0,"no ice"
"633",2021-09-21,355,2021,2.69,1950.79,NA,NA,0,"no ice"
"634",2021-09-22,356,2021,2.58,1953.37,NA,NA,0,"no ice"
"635",2021-09-23,357,2021,2.54,1955.91,NA,NA,0,"no ice"
"636",2021-09-24,358,2021,2.44,1958.35,NA,NA,0,"no ice"
"637",2021-09-25,359,2021,2.3,1960.65,NA,NA,0,"no ice"
"638",2021-09-26,360,2021,2.15,1962.8,NA,NA,0,"no ice"
"639",2021-09-27,361,2021,2.11,1964.91,NA,NA,0,"no ice"
"640",2021-09-28,362,2021,2.15,1967.06,NA,NA,0,"no ice"
"641",2021-09-29,363,2021,2.38,1969.44,NA,NA,0,"no ice"
"642",2021-09-30,364,2021,2.44,1971.88,NA,NA,0,"no ice"
"3594",2021-10-01,1,2022,2.46,2.46,NA,NA,0,"no ice"
"3595",2021-10-02,2,2022,2.46,4.92,NA,NA,0,"no ice"
"3596",2021-10-03,3,2022,2.44,7.36,NA,NA,0,"no ice"
"3597",2021-10-04,4,2022,2.41,9.77,NA,NA,0,"no ice"
"3598",2021-10-05,5,2022,2.4,12.17,NA,NA,0,"no ice"
"3599",2021-10-06,6,2022,2.28,14.45,NA,NA,0,"no ice"
"3600",2021-10-07,7,2022,2.06,16.51,NA,NA,0,"no ice"
"3601",2021-10-08,8,2022,2.02,18.53,NA,NA,0,"no ice"
"3602",2021-10-09,9,2022,2.1,20.63,NA,NA,0,"no ice"
"3603",2021-10-10,10,2022,1.92,22.55,NA,NA,0,"no ice"
"3604",2021-10-11,11,2022,1.88,24.43,NA,NA,0,"no ice"
"3605",2021-10-12,12,2022,1.97,26.4,NA,NA,0,"no ice"
"3606",2021-10-13,13,2022,1.74,28.14,NA,NA,0,"no ice"
"3607",2021-10-14,14,2022,1.75,29.89,NA,NA,0,"no ice"
"3608",2021-10-15,15,2022,1.79,31.68,NA,NA,0,"no ice"
"3609",2021-10-16,16,2022,1.77,33.45,NA,NA,0,"no ice"
"3610",2021-10-17,17,2022,1.78,35.23,NA,NA,0,"no ice"
"3611",2021-10-18,18,2022,1.76,36.99,NA,NA,0,"no ice"
"3612",2021-10-19,19,2022,1.69,38.68,NA,NA,0,"no ice"
"3613",2021-10-20,20,2022,1.67,40.35,NA,NA,0,"no ice"
"3614",2021-10-21,21,2022,1.66,42.01,NA,NA,0,"no ice"
"3615",2021-10-22,22,2022,1.61,43.62,NA,NA,0,"no ice"
"3616",2021-10-23,23,2022,1.48,45.1,NA,NA,0,"no ice"
"3617",2021-10-24,24,2022,1.47,46.57,NA,NA,0,"no ice"
"3618",2021-10-25,25,2022,1.33,47.9,NA,NA,0,"no ice"
"3619",2021-10-26,26,2022,1.32,49.22,NA,NA,0,"no ice"
"3620",2021-10-27,27,2022,1.32,50.54,NA,NA,0,"no ice"
"3621",2021-10-28,28,2022,1.35,51.89,NA,NA,0,"no ice"
"3622",2021-10-29,29,2022,1.27,53.16,NA,NA,0,"no ice"
"3623",2021-10-30,30,2022,1.19,54.35,NA,NA,0,"no ice"
"3624",2021-10-31,31,2022,1.14,55.49,NA,NA,0,"no ice"
"3625",2021-11-01,32,2022,1.2,56.69,NA,NA,0,"no ice"
"3626",2021-11-02,33,2022,1.22,57.91,NA,NA,0,"no ice"
"3627",2021-11-03,34,2022,1.21,59.12,NA,NA,0,"no ice"
"3628",2021-11-04,35,2022,1.11,60.23,23,1.7,0,"no ice"
"3629",2021-11-05,36,2022,1.04,61.27,23.090152306,1.6558434444,0,"no ice"
"3630",2021-11-06,37,2022,0.98,62.25,23.180304612,1.6116868888,0,"no ice"
"3631",2021-11-07,38,2022,0.87,63.12,23.270456918,1.5675303332,0,"no ice"
"3632",2021-11-08,39,2022,0.83,63.95,23.360609224,1.5233737776,0,"no ice"
"3633",2021-11-09,40,2022,0.82,64.77,23.45076153,1.479217222,0,"no ice"
"3634",2021-11-10,41,2022,0.79,65.56,23.5401109885714,1.31453195671429,0,"no ice"
"3635",2021-11-11,42,2022,0.82,66.38,23.6294604471429,1.14984669142857,1,"ice"
"3636",2021-11-12,43,2022,0.85,67.23,23.7188099057143,0.985161426142857,1,"ice"
"3637",2021-11-13,44,2022,0.72,67.95,23.8081593642857,0.820476160857143,1,"ice"
"3638",2021-11-14,45,2022,0.71,68.66,23.8975088228571,0.655790895571428,1,"ice"
"3639",2021-11-15,46,2022,0.7,69.36,23.9868582814286,0.491105630285714,1,"ice"
"3640",2021-11-16,47,2022,0.66,70.02,24.07620774,0.326420365,1,"ice"
"3641",2021-11-17,48,2022,0.64,70.66,24.3347404885714,0.329821105285714,1,"ice"
"3642",2021-11-18,49,2022,0.59,71.25,24.5932732371429,0.333221845571429,1,"ice"
"3643",2021-11-19,50,2022,0.53,71.78,24.8518059857143,0.336622585857143,1,"ice"
"3644",2021-11-20,51,2022,0.5,72.28,25.1103387342857,0.340023326142857,1,"ice"
"3645",2021-11-21,52,2022,0.55,72.83,25.3688714828571,0.343424066428571,1,"ice"
"3646",2021-11-22,53,2022,0.47,73.3,25.6274042314286,0.346824806714286,1,"ice"
"3647",2021-11-23,54,2022,0.42,73.72,25.88593698,0.350225547,1,"ice"
"3648",2021-11-24,55,2022,0.42,74.14,26.0898967014286,0.447115817285714,1,"ice"
"3649",2021-11-25,56,2022,0.39,74.53,26.2938564228571,0.544006087571429,1,"ice"
"3650",2021-11-26,57,2022,0.36,74.89,26.4978161442857,0.640896357857143,1,"ice"
"3651",2021-11-27,58,2022,0.35,75.24,26.7017758657143,0.737786628142857,1,"ice"
"3652",2021-11-28,59,2022,0.35,75.59,26.9057355871429,0.834676898428572,1,"ice"
"3653",2021-11-29,60,2022,0.35,75.94,27.1096953085714,0.931567168714286,1,"ice"
"3654",2021-11-30,61,2022,0.35,76.29,27.31365503,1.028457439,1,"ice"
"3655",2021-12-01,62,2022,0.34,76.63,NA,0.908781120285714,1,"ice"
"3656",2021-12-02,63,2022,0.34,76.97,NA,0.789104801571429,1,"ice"
"3657",2021-12-03,64,2022,0.35,77.32,NA,0.669428482857143,1,"ice"
"3658",2021-12-04,65,2022,0.34,77.66,NA,0.549752164142857,1,"ice"
"3659",2021-12-05,66,2022,0.31,77.97,NA,0.430075845428571,1,"ice"
"3660",2021-12-06,67,2022,0.3,78.27,NA,0.310399526714286,1,"ice"
"3661",2021-12-07,68,2022,0.31,78.58,NA,0.190723208,1,"ice"
"3662",2021-12-08,69,2022,0.26,78.84,NA,0.263448988714286,1,"ice"
"3663",2021-12-09,70,2022,0.27,79.11,NA,0.336174769428571,1,"ice"
"3664",2021-12-10,71,2022,0.31,79.42,NA,0.408900550142857,1,"ice"
"3665",2021-12-11,72,2022,0.28,79.7,NA,0.481626330857143,1,"ice"
"3666",2021-12-12,73,2022,0.27,79.97,NA,0.554352111571429,1,"ice"
"3667",2021-12-13,74,2022,0.21,80.18,NA,0.627077892285714,1,"ice"
"3668",2021-12-14,75,2022,0.19,80.37,29.86509788,0.699803673,1,"ice"
"3669",2021-12-15,76,2022,0.17,80.54,30.1290081971429,0.714845538428571,1,"ice"
"643",2022-09-14,349,2022,3.32,1927.34,NA,NA,0,"no ice"
"644",2022-09-15,350,2022,3.37,1930.71,NA,NA,0,"no ice"
"645",2022-09-16,351,2022,3.6,1934.31,NA,NA,0,"no ice"
"646",2022-09-17,352,2022,3.97,1938.28,NA,NA,0,"no ice"
"647",2022-09-18,353,2022,4,1942.28,NA,NA,0,"no ice"
"648",2022-09-19,354,2022,3.88,1946.16,NA,NA,0,"no ice"
"649",2022-09-20,355,2022,3.81,1949.97,NA,NA,0,"no ice"
"650",2022-09-21,356,2022,3.81,1953.78,NA,NA,0,"no ice"
"651",2022-09-22,357,2022,3.76,1957.54,NA,NA,0,"no ice"
"652",2022-09-23,358,2022,3.08,1960.62,NA,NA,0,"no ice"
"653",2022-09-24,359,2022,2.75,1963.37,NA,NA,0,"no ice"
"654",2022-09-25,360,2022,3.01,1966.38,NA,NA,0,"no ice"
"655",2022-09-26,361,2022,3.11,1969.49,NA,NA,0,"no ice"
"656",2022-09-27,362,2022,2.98,1972.47,NA,NA,0,"no ice"
"657",2022-09-28,363,2022,2.79,1975.26,NA,NA,0,"no ice"
"658",2022-09-29,364,2022,2.44,1977.7,NA,NA,0,"no ice"
"659",2022-09-30,365,2022,2.53,1980.23,NA,NA,0,"no ice"
"3670",2022-10-01,1,2023,3.24,3.24,NA,NA,0,"no ice"
"3671",2022-10-02,2,2023,3.62,6.86,NA,NA,0,"no ice"
"3672",2022-10-03,3,2023,3.84,10.7,NA,NA,0,"no ice"
"3673",2022-10-04,4,2023,4.23,14.93,NA,NA,0,"no ice"
"3674",2022-10-05,5,2023,4.3,19.23,NA,NA,0,"no ice"
"3675",2022-10-06,6,2023,4.11,23.34,NA,NA,0,"no ice"
"3676",2022-10-07,7,2023,3.83,27.17,NA,NA,0,"no ice"
"3677",2022-10-08,8,2023,3.64,30.81,NA,NA,0,"no ice"
"3678",2022-10-09,9,2023,3.42,34.23,NA,NA,0,"no ice"
"3679",2022-10-10,10,2023,3.04,37.27,NA,NA,0,"no ice"
"3680",2022-10-11,11,2023,2.15,39.42,NA,NA,0,"no ice"
"3681",2022-10-12,12,2023,2.09,41.51,NA,NA,0,"no ice"
"3682",2022-10-13,13,2023,2.34,43.85,NA,NA,0,"no ice"
"3683",2022-10-14,14,2023,2.35,46.2,NA,NA,0,"no ice"
"3684",2022-10-15,15,2023,2.31,48.51,NA,NA,0,"no ice"
"3685",2022-10-16,16,2023,2.25,50.76,NA,NA,0,"no ice"
"3686",2022-10-17,17,2023,2.12,52.88,NA,NA,0,"no ice"
"3687",2022-10-18,18,2023,1.91,54.79,NA,NA,0,"no ice"
"3688",2022-10-19,19,2023,1.72,56.51,NA,NA,0,"no ice"
"3689",2022-10-20,20,2023,1.68,58.19,NA,NA,0,"no ice"
"3690",2022-10-21,21,2023,1.5,59.69,NA,NA,0,"no ice"
"3691",2022-10-22,22,2023,1.14,60.83,NA,NA,0,"no ice"
"3692",2022-10-23,23,2023,1.19,62.02,NA,NA,0,"no ice"
"3693",2022-10-24,24,2023,1.2,63.22,NA,NA,0,"no ice"
"3694",2022-10-25,25,2023,1.1,64.32,NA,NA,0,"no ice"
"3695",2022-10-26,26,2023,1.1,65.42,NA,NA,0,"no ice"
